174;Газпромбанк, 001Р-13Р;RU000A100VR4;30.09.2019;30.09.2019;BUY;1000,00;250 000;100,0000;68 750,00;100,0000;104,1000;0;250 000;250 000 000,00;68 750,00;250 000 000,00;260 250 000,00;10 250 000,00;0,00;0,00;0,00;1 317 500,00;5,27;ДУ-001;СССД_ЦБ
175;Газпромбанк, 001Р-13Р;RU000A100VR4;26.11.2019;27.11.2019;BUY;1000,00;50 000;101,6500;9 423,75;100,0000;104,1000;0;50 000;50 825 000,00;9 423,75;50 000 000,00;52 050 000,00;2 050 000,00;0,00;-825 000,00;588 000,00;263 500,00;5,27;ДУ-001;СССД_ЦБ
176;Газпромбанк, 001Р-14Р;RU000A101350;22.05.2020;22.05.2020;BUY;1000,00;5 000;103,5000;1 293,75;100,0000;101,1512;0;5 000;5 175 000,00;1 293,75;5 000 000,00;5 057 560,88;57 560,88;0,00;-175 000,00;0,00;148 400,00;29,68;ДУ-001;СССД_ЦБ
177;Газпромбанк, 001Р-14Р;RU000A101350;21.01.2020;21.01.2020;BUY;1000,00;9 900;100,8500;2 496,04;100,0000;101,1512;0;9 900;9 984 150,00;2 496,04;9 900 000,00;10 013 970,55;113 970,55;0,00;-84 150,00;112 266,00;293 832,00;29,68;ДУ-019;СССД_ЦБ
178;Газпромбанк, 001Р-14Р;RU000A101350;21.01.2020;21.01.2020;BUY;1000,00;98 000;100,8700;16 627,89;100,0000;101,1512;0;98 000;98 852 600,00;16 627,89;98 000 000,00;99 128 193,33;1 128 193,33;0,00;-852 600,00;1 111 320,00;2 908 640,00;29,68;ДУ-019;СССД_ЦБ
179;Газпромбанк, 001Р-14Р;RU000A101350;22.05.2020;22.05.2020;BUY;1000,00;7 000;103,5000;1 811,25;100,0000;101,1512;0;7 000;7 245 000,00;1 811,25;7 000 000,00;7 080 585,24;80 585,24;0,00;-245 000,00;0,00;207 760,00;29,68;ДУ-019;СССД_ЦБ
180;Газпромбанк, БО-17;RU000A0ZYEE5;30.07.2020;30.07.2020;BUY;1000,00;44 900;103,0000;8 737,05;100,0000;102,9800;0;44 900;46 247 000,00;8 737,05;44 900 000,00;46 238 020,00;1 338 020,00;0,00;-1 347 000,00;895 755,00;1 761 427,00;39,23;ДУ-001;СССД_ЦБ
181;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;01.10.2019;01.10.2019;BUY;1000,00;50 000;100,0000;13 750,00;99,2636;102,2335;0;50 000;50 000 000,00;13 750,00;49 631 824,90;51 116 754,70;1 484 929,81;0,00;-368 175,10;0,00;266 500,00;5,33;ДУ-001;СССД_ЦБ
182;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;13.03.2020;13.03.2020;BUY;1000,00;4 970;96,7500;1 202,12;99,2636;102,2335;0;4 970;4 808 475,00;1 202,12;4 933 403,39;5 081 005,42;147 602,02;0,00;124 928,39;160 779,50;26 490,10;5,33;ДУ-001;СССД_ЦБ
183;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;17.03.2020;17.03.2020;BUY;1000,00;1 140;96,1500;274,03;99,2636;102,2335;0;1 140;1 096 110,00;274,03;1 131 605,61;1 165 462,01;33 856,40;0,00;35 495,61;37 779,60;6 076,20;5,33;ДУ-001;СССД_ЦБ
184;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;17.03.2020;17.03.2020;BUY;1000,00;3 466;96,1500;833,14;99,2636;102,2335;0;3 466;3 332 559,00;833,14;3 440 478,10;3 543 413,44;102 935,33;0,00;107 919,10;114 863,24;18 473,78;5,33;ДУ-001;СССД_ЦБ
185;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;17.03.2020;17.03.2020;BUY;1000,00;1;96,1500;0,24;99,2636;102,2335;0;1;961,50;0,24;992,64;1 022,34;29,70;0,00;31,14;33,14;5,33;5,33;ДУ-001;СССД_ЦБ
186;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;17.03.2020;17.03.2020;BUY;1000,00;1 393;96,3500;335,53;99,2636;102,2335;0;1 393;1 342 155,50;335,53;1 382 742,64;1 424 112,79;41 370,14;0,00;40 587,14;46 164,02;7 424,69;5,33;ДУ-001;СССД_ЦБ
187;"ГМК ""Норильский никель"", БО-001Р-01";RU000A100VQ6;17.03.2020;17.03.2020;BUY;1000,00;1 998;96,3000;481,01;99,2636;102,2335;0;1 998;1 924 074,00;481,01;1 983 287,72;2 042 625,52;59 337,80;0,00;59 213,72;66 213,72;10 649,34;5,33;ДУ-001;СССД_ЦБ
188;Краснодарский край, 35002;RU000A0ZZ8X4;13.06.2018;13.06.2018;BUY;1000,00;17 200;100,2000;4 308,60;100,0000;101,7400;0;17 200;17 234 400,00;4 308,60;17 200 000,00;17 499 280,00;299 280,00;0,00;-34 400,00;0,00;197 800,00;11,50;ДУ-001;СССД_ЦБ
189;Красноярский край, 35016;RU000A0ZZM87;24.09.2018;24.09.2018;BUY;1000,00;89 785;100,0000;24 690,88;100,0000;106,1000;0;89 785;89 785 000,00;24 690,88;89 785 000,00;95 261 885,00;5 476 885,00;0,00;0,00;0,00;813 452,10;9,06;ДУ-001;СССД_ЦБ
190;Лента, БО-001P-04;RU000A101R33;16.06.2020;16.06.2020;BUY;1000,00;120 000;100,5000;19 890,00;100,0000;101,0333;0;120 000;120 600 000,00;19 890,00;120 000 000,00;121 239 941,13;1 239 941,13;0,00;-600 000,00;268 800,00;3 003 600,00;25,03;ДУ-001;СССД_ЦБ
191;Лента, БО-001P-04;RU000A101R33;16.06.2020;16.06.2020;BUY;1000,00;50 000;100,5000;9 337,50;100,0000;101,0333;0;50 000;50 250 000,00;9 337,50;50 000 000,00;50 516 642,14;516 642,14;0,00;-250 000,00;112 000,00;1 251 500,00;25,03;ДУ-001;СССД_ЦБ
192;Лента, БО-001P-04;RU000A101R33;16.06.2020;16.06.2020;BUY;1000,00;50 000;100,5000;9 337,50;100,0000;101,0333;0;50 000;50 250 000,00;9 337,50;50 000 000,00;50 516 642,14;516 642,14;0,00;-250 000,00;112 000,00;1 251 500,00;25,03;ДУ-001;СССД_ЦБ
193;Лента, БО-001P-04;RU000A101R33;22.06.2020;23.06.2020;BUY;1000,00;50 000;101,0500;9 378,75;100,0000;101,0333;0;50 000;50 525 000,00;9 378,75;50 000 000,00;50 516 642,14;516 642,14;0,00;-525 000,00;172 500,00;1 251 500,00;25,03;ДУ-001;СССД_ЦБ
194;Лента, БО-001P-04;RU000A101R33;26.06.2020;26.06.2020;BUY;1000,00;97 000;101,0500;16 502,78;100,0000;101,0333;0;97 000;98 018 500,00;16 502,78;97 000 000,00;98 002 285,74;1 002 285,74;0,00;-1 018 500,00;385 090,00;2 427 910,00;25,03;ДУ-001;СССД_ЦБ
195;Лента, БО-001P-04;RU000A101R33;30.06.2020;30.06.2020;BUY;1000,00;32 000;100,9500;6 645,60;100,0000;101,0333;0;32 000;32 304 000,00;6 645,60;32 000 000,00;32 330 650,97;330 650,97;0,00;-304 000,00;149 120,00;800 960,00;25,03;ДУ-001;СССД_ЦБ
196;Лента, БО-001P-04;RU000A101R33;06.07.2020;07.07.2020;BUY;1000,00;4 993;101,0000;1 386,81;100,0000;101,0333;0;4 993;5 042 930,00;1 386,81;4 993 000,00;5 044 591,88;51 591,88;0,00;-49 930,00;29 308,91;124 974,79;25,03;ДУ-001;СССД_ЦБ
197;Лента, БО-001P-04;RU000A101R33;07.07.2020;08.07.2020;BUY;1000,00;1;100,9000;0,27;100,0000;101,0333;0;1;1 009,00;0,27;1 000,00;1 010,33;10,33;0,00;-9,00;6,04;25,03;25,03;ДУ-001;СССД_ЦБ
198;Лента, БО-001P-04;RU000A101R33;08.07.2020;09.07.2020;BUY;1000,00;1 998;100,9500;554,67;100,0000;101,0333;0;1 998;2 016 981,00;554,67;1 998 000,00;2 018 645,02;20 645,02;0,00;-18 981,00;12 407,58;50 009,94;25,03;ДУ-001;СССД_ЦБ
199;Лента, БО-001P-04;RU000A101R33;15.07.2020;15.07.2020;BUY;1000,00;32 000;101,0800;6 651,84;100,0000;101,0333;0;32 000;32 345 600,00;6 651,84;32 000 000,00;32 330 650,97;330 650,97;0,00;-345 600,00;232 000,00;800 960,00;25,03;ДУ-001;СССД_ЦБ
200;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;8;100,9000;2,22;100,0000;101,0333;0;8;8 072,00;2,22;8 000,00;8 082,66;82,66;0,00;-72,00;60,72;200,24;25,03;ДУ-001;СССД_ЦБ
201;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;5;100,9000;1,39;100,0000;101,0333;0;5;5 045,00;1,39;5 000,00;5 051,66;51,66;0,00;-45,00;37,95;125,15;25,03;ДУ-001;СССД_ЦБ
202;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;4;100,9000;1,11;100,0000;101,0333;0;4;4 036,00;1,11;4 000,00;4 041,33;41,33;0,00;-36,00;30,36;100,12;25,03;ДУ-001;СССД_ЦБ
203;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;3;100,9000;0,83;100,0000;101,0333;0;3;3 027,00;0,83;3 000,00;3 031,00;31,00;0,00;-27,00;22,77;75,09;25,03;ДУ-001;СССД_ЦБ
204;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;2;100,9000;0,56;100,0000;101,0333;0;2;2 018,00;0,56;2 000,00;2 020,67;20,67;0,00;-18,00;15,18;50,06;25,03;ДУ-001;СССД_ЦБ
205;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;1;100,9000;0,27;100,0000;101,0333;0;1;1 009,00;0,27;1 000,00;1 010,33;10,33;0,00;-9,00;7,59;25,03;25,03;ДУ-001;СССД_ЦБ
206;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;2;100,9000;0,56;100,0000;101,0333;0;2;2 018,00;0,56;2 000,00;2 020,67;20,67;0,00;-18,00;15,18;50,06;25,03;ДУ-001;СССД_ЦБ
207;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;5;100,9000;1,39;100,0000;101,0333;0;5;5 045,00;1,39;5 000,00;5 051,66;51,66;0,00;-45,00;37,95;125,15;25,03;ДУ-001;СССД_ЦБ
208;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;2;100,9000;0,56;100,0000;101,0333;0;2;2 018,00;0,56;2 000,00;2 020,67;20,67;0,00;-18,00;15,18;50,06;25,03;ДУ-001;СССД_ЦБ
209;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;3;100,9000;0,83;100,0000;101,0333;0;3;3 027,00;0,83;3 000,00;3 031,00;31,00;0,00;-27,00;22,77;75,09;25,03;ДУ-001;СССД_ЦБ
210;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;1;100,9000;0,27;100,0000;101,0333;0;1;1 009,00;0,27;1 000,00;1 010,33;10,33;0,00;-9,00;7,59;25,03;25,03;ДУ-001;СССД_ЦБ
211;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;3;100,9000;0,83;100,0000;101,0333;0;3;3 027,00;0,83;3 000,00;3 031,00;31,00;0,00;-27,00;22,77;75,09;25,03;ДУ-001;СССД_ЦБ
212;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;3;100,9000;0,83;100,0000;101,0333;0;3;3 027,00;0,83;3 000,00;3 031,00;31,00;0,00;-27,00;22,77;75,09;25,03;ДУ-001;СССД_ЦБ
213;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;5;100,9000;1,39;100,0000;101,0333;0;5;5 045,00;1,39;5 000,00;5 051,66;51,66;0,00;-45,00;37,95;125,15;25,03;ДУ-001;СССД_ЦБ
214;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;2;100,9000;0,56;100,0000;101,0333;0;2;2 018,00;0,56;2 000,00;2 020,67;20,67;0,00;-18,00;15,18;50,06;25,03;ДУ-001;СССД_ЦБ
215;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;25;100,9000;6,93;100,0000;101,0333;0;25;25 225,00;6,93;25 000,00;25 258,32;258,32;0,00;-225,00;189,75;625,75;25,03;ДУ-001;СССД_ЦБ
216;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;8;100,9000;2,22;100,0000;101,0333;0;8;8 072,00;2,22;8 000,00;8 082,66;82,66;0,00;-72,00;60,72;200,24;25,03;ДУ-001;СССД_ЦБ
217;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;35;100,9000;9,74;100,0000;101,0333;0;35;35 315,00;9,74;35 000,00;35 361,65;361,65;0,00;-315,00;265,65;876,05;25,03;ДУ-001;СССД_ЦБ
218;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;25;100,9000;6,93;100,0000;101,0333;0;25;25 225,00;6,93;25 000,00;25 258,32;258,32;0,00;-225,00;189,75;625,75;25,03;ДУ-001;СССД_ЦБ
219;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;11;100,9000;3,05;100,0000;101,0333;0;11;11 099,00;3,05;11 000,00;11 113,66;113,66;0,00;-99,00;83,49;275,33;25,03;ДУ-001;СССД_ЦБ
220;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;5;100,9000;1,39;100,0000;101,0333;0;5;5 045,00;1,39;5 000,00;5 051,66;51,66;0,00;-45,00;37,95;125,15;25,03;ДУ-001;СССД_ЦБ
221;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;5;100,9000;1,39;100,0000;101,0333;0;5;5 045,00;1,39;5 000,00;5 051,66;51,66;0,00;-45,00;37,95;125,15;25,03;ДУ-001;СССД_ЦБ
222;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;1;100,9000;0,27;100,0000;101,0333;0;1;1 009,00;0,27;1 000,00;1 010,33;10,33;0,00;-9,00;7,59;25,03;25,03;ДУ-001;СССД_ЦБ
223;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;20;100,9000;5,55;100,0000;101,0333;0;20;20 180,00;5,55;20 000,00;20 206,66;206,66;0,00;-180,00;151,80;500,60;25,03;ДУ-001;СССД_ЦБ
224;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;2;100,9000;0,56;100,0000;101,0333;0;2;2 018,00;0,56;2 000,00;2 020,67;20,67;0,00;-18,00;15,18;50,06;25,03;ДУ-001;СССД_ЦБ
225;Лента, БО-001P-04;RU000A101R33;16.07.2020;17.07.2020;BUY;1000,00;1;100,9000;0,27;100,0000;101,0333;0;1;1 009,00;0,27;1 000,00;1 010,33;10,33;0,00;-9,00;7,59;25,03;25,03;ДУ-001;СССД_ЦБ
226;Лента, БО-001P-04;RU000A101R33;23.07.2020;24.07.2020;BUY;1000,00;8 924;101,2000;2 483,55;100,0000;101,0333;0;8 924;9 031 088,00;2 483,55;8 924 000,00;9 016 210,29;92 210,29;0,00;-107 088,00;78 531,20;223 367,72;25,03;ДУ-001;СССД_ЦБ
227;Лента, БО-001P-04;RU000A101R33;23.07.2020;24.07.2020;BUY;1000,00;120 000;101,3700;20 046,60;100,0000;101,0333;0;120 000;121 644 000,00;20 046,60;120 000 000,00;121 239 941,13;1 239 941,13;0,00;-1 644 000,00;1 056 000,00;3 003 600,00;25,03;ДУ-001;СССД_ЦБ
228;Лента, БО-001P-04;RU000A101R33;27.07.2020;27.07.2020;BUY;1000,00;25 000;101,4700;5 605,13;100,0000;101,0333;0;25 000;25 367 500,00;5 605,13;25 000 000,00;25 258 321,07;258 321,07;0,00;-367 500,00;233 000,00;625 750,00;25,03;ДУ-001;СССД_ЦБ
229;Лента, БО-001P-04;RU000A101R33;02.09.2020;02.09.2020;BUY;1000,00;244 000;101,2500;31 446,00;100,0000;101,0333;0;244 000;247 050 000,00;31 446,00;244 000 000,00;246 521 213,63;2 521 213,63;0,00;-3 050 000,00;3 833 240,00;6 107 320,00;25,03;ДУ-001;СССД_ЦБ
230;Лента, БО-001P-04;RU000A101R33;17.09.2020;17.09.2020;BUY;1000,00;35 000;101,1500;6 048,30;100,0000;101,0333;0;35 000;35 402 500,00;6 048,30;35 000 000,00;35 361 649,50;361 649,50;0,00;-402 500,00;640 500,00;876 050,00;25,03;ДУ-001;СССД_ЦБ
231;Лента, БО-001Р-03;RU000A1011A7;21.01.2020;21.01.2020;BUY;1000,00;342 450;100,1500;53 244,55;100,0000;100,4489;0;342 450;342 963 675,00;53 244,55;342 450 000,00;343 987 094,30;1 537 094,30;0,00;-513 675,00;4 338 841,50;10 526 913,00;30,74;ДУ-001;СССД_ЦБ
232;Лента, БО-001Р-03;RU000A1011A7;24.01.2020;27.01.2020;BUY;1000,00;200 000;100,3000;31 890,00;100,0000;100,4489;0;200 000;200 600 000,00;31 890,00;200 000 000,00;200 897 704,36;897 704,36;0,00;-600 000,00;2 758 000,00;6 148 000,00;30,74;ДУ-001;СССД_ЦБ
233;Лента, БО-001Р-03;RU000A1011A7;24.01.2020;27.01.2020;BUY;1000,00;100 000;100,3000;16 845,00;100,0000;100,4489;0;100 000;100 300 000,00;16 845,00;100 000 000,00;100 448 852,18;448 852,18;0,00;-300 000,00;1 379 000,00;3 074 000,00;30,74;ДУ-001;СССД_ЦБ
234;Лента, БО-001Р-03;RU000A1011A7;28.01.2020;28.01.2020;BUY;1000,00;25 000;100,2000;5 557,50;100,0000;100,4489;0;25 000;25 050 000,00;5 557,50;25 000 000,00;25 112 213,05;112 213,05;0,00;-50 000,00;349 250,00;768 500,00;30,74;ДУ-001;СССД_ЦБ
235;Лента, БО-001Р-03;RU000A1011A7;30.01.2020;30.01.2020;BUY;1000,00;28 000;100,2800;6 011,77;100,0000;100,4489;0;28 000;28 078 400,00;6 011,77;28 000 000,00;28 125 678,61;125 678,61;0,00;-78 400,00;401 800,00;860 720,00;30,74;ДУ-001;СССД_ЦБ
236;Лента, БО-001Р-03;RU000A1011A7;31.01.2020;31.01.2020;BUY;1000,00;18 000;100,3000;4 508,10;100,0000;100,4489;0;18 000;18 054 000,00;4 508,10;18 000 000,00;18 080 793,39;80 793,39;0,00;-54 000,00;261 540,00;553 320,00;30,74;ДУ-001;СССД_ЦБ
237;Лента, БО-001Р-03;RU000A1011A7;28.04.2020;28.04.2020;BUY;1000,00;200 000;100,2900;31 887,00;100,0000;100,4489;0;200 000;200 580 000,00;31 887,00;200 000 000,00;200 897 704,36;897 704,36;0,00;-580 000,00;6 186 000,00;6 148 000,00;30,74;ДУ-001;СССД_ЦБ
238;Лента, БО-001Р-03;RU000A1011A7;29.04.2020;29.04.2020;BUY;1000,00;34 000;100,3100;6 915,81;100,0000;100,4489;0;34 000;34 105 400,00;6 915,81;34 000 000,00;34 152 609,74;152 609,74;0,00;-105 400,00;1 057 740,00;1 045 160,00;30,74;ДУ-001;СССД_ЦБ
239;Магнит, БО-002Р-01;RU000A101HJ8;06.04.2020;07.04.2020;BUY;1000,00;100 000;96,7600;16 314,00;98,1552;99,1231;0;100 000;96 760 000,00;16 314,00;98 155 172,41;99 123 103,45;967 931,03;0,00;1 395 172,41;561 000,00;900 000,00;9,00;ДУ-001;СССД_ЦБ
240;Магнит, БО-002Р-01;RU000A101HJ8;16.04.2020;17.04.2020;BUY;1000,00;200 000;97,6000;31 080,00;98,1552;99,1231;0;200 000;195 200 000,00;31 080,00;196 310 344,83;198 246 206,90;1 935 862,07;0,00;1 110 344,83;1 460 000,00;1 800 000,00;9,00;ДУ-001;СССД_ЦБ
241;Магнит, БО-002Р-01;RU000A101HJ8;28.04.2020;28.04.2020;BUY;1000,00;200 000;99,0500;31 515,00;98,1552;99,1231;0;200 000;198 100 000,00;31 515,00;196 310 344,83;198 246 206,90;1 935 862,07;0,00;-1 789 655,17;1 834 000,00;1 800 000,00;9,00;ДУ-001;СССД_ЦБ
242;Магнит, БО-002Р-01;RU000A101HJ8;28.04.2020;28.04.2020;BUY;1000,00;80 000;99,0500;13 686,00;98,1552;99,1231;0;80 000;79 240 000,00;13 686,00;78 524 137,93;79 298 482,76;774 344,83;0,00;-715 862,07;733 600,00;720 000,00;9,00;ДУ-001;СССД_ЦБ
243;Магнит, БО-002Р-03;RU000A101PJ1;19.10.2020;19.10.2020;BUY;1000,00;500 000;100,4000;62 040,00;100,0000;101,1600;0;500 000;502 000 000,00;62 040,00;500 000 000,00;505 800 028,00;5 800 028,00;0,00;-2 000 000,00;12 125 000,00;12 690 000,00;25,38;ДУ-001;СССД_ЦБ
244;Магнит, БО-003Р-01;RU000A1002U4;05.02.2019;05.02.2019;BUY;1000,00;10 000;100,0000;2 750,00;100,0000;103,4200;0;10 000;10 000 000,00;2 750,00;10 000 000,00;10 342 000,00;342 000,00;0,00;0,00;0,00;197 800,00;19,78;ДУ-001;СССД_ЦБ
245;Магнит, БО-003Р-02;RU000A1004G9;22.03.2019;22.03.2019;BUY;1000,00;135 000;100,2500;22 100,63;100,0000;101,1200;0;135 000;135 337 500,00;22 100,63;135 000 000,00;136 512 000,00;1 512 000,00;0,00;-337 500,00;0,00;1 949 400,00;14,44;ДУ-001;СССД_ЦБ
246;Магнит, БО-003Р-02;RU000A1004G9;27.03.2019;27.03.2019;BUY;1000,00;75 934;100,3000;19 040,45;100,0000;101,1200;0;75 934;76 161 802,00;19 040,45;75 934 000,00;76 784 460,80;850 460,80;0,00;-227 802,00;0,00;1 096 486,96;14,44;ДУ-001;СССД_ЦБ
247;Магнит, БО-003Р-02;RU000A1004G9;27.03.2019;27.03.2019;BUY;1000,00;24 066;100,3000;6 034,55;100,0000;101,1200;0;24 066;24 138 198,00;6 034,55;24 066 000,00;24 335 539,20;269 539,20;0,00;-72 198,00;0,00;347 513,04;14,44;ДУ-001;СССД_ЦБ
248;Магнит, БО-003Р-04;RU000A100ZS3;31.01.2020;31.01.2020;BUY;1000,00;35 000;101,0000;7 102,52;100,0000;100,8500;0;35 000;35 350 000,00;7 102,52;35 000 000,00;35 297 500,00;297 500,00;0,00;-350 000,00;575 750,00;1 151 150,00;32,89;ДУ-001;СССД_ЦБ
249;Магнит, БО-003Р-04;RU000A100ZS3;05.02.2020;05.02.2020;BUY;1000,00;42 738;101,0500;8 278,00;100,0000;100,8500;0;42 738;43 186 749,00;8 278,00;42 738 000,00;43 101 273,00;363 273,00;0,00;-448 749,00;743 213,82;1 405 652,82;32,89;ДУ-001;СССД_ЦБ
250;Магнит, БО-003Р-05;RU000A1018X4;26.12.2019;26.12.2019;BUY;1000,00;450 000;100,0000;123 750,00;99,8516;100,1684;0;450 000;450 000 000,00;123 750,00;449 332 017,71;450 757 960,82;1 425 943,11;0,00;-667 982,29;0,00;10 008 000,00;22,24;ДУ-001;СССД_ЦБ
251;Магнит, БО-003Р-05;RU000A1018X4;15.01.2020;15.01.2020;BUY;1000,00;130 000;100,2000;21 339,00;99,8516;100,1684;0;130 000;130 260 000,00;21 339,00;129 807 027,34;130 218 966,46;411 939,12;0,00;-452 972,66;470 600,00;2 891 200,00;22,24;ДУ-001;СССД_ЦБ
252;Магнит, БО-003Р-05;RU000A1018X4;21.01.2020;21.01.2020;BUY;1000,00;169 644;100,2600;27 312,76;99,8516;100,1684;0;169 644;170 085 074,40;27 312,76;169 392 179,58;169 929 741,12;537 561,54;0,00;-692 894,82;797 326,80;3 772 882,56;22,24;ДУ-001;СССД_ЦБ
253;Магнит, БО-003Р-05;RU000A1018X4;21.01.2020;21.01.2020;BUY;1000,00;150 000;100,2300;37 586,25;99,8516;100,1684;0;150 000;150 345 000,00;37 586,25;149 777 339,24;150 252 653,61;475 314,37;0,00;-567 660,76;705 000,00;3 336 000,00;22,24;ДУ-001;СССД_ЦБ
254;Магнит, БО-003Р-05;RU000A1018X4;06.04.2020;06.04.2020;BUY;1000,00;100 000;98,3700;16 555,50;99,8516;100,1684;0;100 000;98 370 000,00;16 555,50;99 851 559,49;100 168 435,74;316 876,25;0,00;1 481 559,49;1 844 000,00;2 224 000,00;22,24;ДУ-001;СССД_ЦБ
255;Магнит, БО-003Р-05;RU000A1018X4;28.04.2020;28.04.2020;BUY;1000,00;79 439;100,1000;13 727,77;99,8516;100,1684;0;79 439;79 518 439,00;13 727,77;79 321 080,34;79 572 803,67;251 723,32;0,00;-197 358,66;1 781 022,38;1 766 723,36;22,24;ДУ-001;СССД_ЦБ
256;Магнит, БО-003Р-05;RU000A1018X4;04.08.2020;04.08.2020;BUY;1000,00;19 000;102,2000;4 712,70;99,8516;100,1684;0;19 000;19 418 000,00;4 712,70;18 971 796,30;19 032 002,79;60 206,49;0,00;-446 203,70;137 370,00;422 560,00;22,24;ДУ-001;СССД_ЦБ
257;МегаФон, БО-001Р-04;RU000A0ZYTM6;19.02.2018;19.02.2018;BUY;1000,00;844 766;100,0000;275 000,00;100,0000;100,8900;0;844 766;844 766 000,00;275 000,00;844 766 000,00;852 284 587,66;7 518 587,66;0,00;0,00;0,00;11 666 218,46;13,81;ДУ-001;СССД_ЦБ
258;МегаФон, БО-001Р-04;RU000A0ZYTM6;11.11.2019;11.11.2019;BUY;1000,00;40 000;100,6500;7 839,00;100,0000;100,8900;0;40 000;40 260 000,00;7 839,00;40 000 000,00;40 356 008,06;356 008,06;0,00;-260 000,00;662 800,00;552 400,00;13,81;ДУ-001;СССД_ЦБ
259;МегаФон, БО-001Р-04;RU000A0ZYTM6;12.11.2019;12.11.2019;BUY;1000,00;1 450;100,7000;365,04;100,0000;100,8900;0;1 450;1 460 150,00;365,04;1 450 000,00;1 462 905,29;12 905,29;0,00;-10 150,00;24 316,50;20 024,50;13,81;ДУ-001;СССД_ЦБ
260;МегаФон, БО-001Р-04;RU000A0ZYTM6;25.12.2019;25.12.2019;BUY;1000,00;65 000;100,9200;11 639,70;100,0000;100,8900;0;65 000;65 598 000,00;11 639,70;65 000 000,00;65 578 513,10;578 513,10;0,00;-598 000,00;1 641 250,00;897 650,00;13,81;ДУ-001;СССД_ЦБ
261;Московская область, 34011;RU000A0ZYML3;12.09.2019;12.09.2019;BUY;750,00;114 997;100,4000;31 750,67;100,0000;101,8600;0;114 997;86 592 741,00;31 750,67;86 247 750,00;87 851 958,15;1 604 208,15;0,00;-344 991,00;0,00;566 935,21;4,93;ДУ-001;СССД_ЦБ
262;Московская область, 34011;RU000A0ZYML3;26.11.2019;26.11.2019;BUY;750,00;77 000;101,2500;19 490,63;100,0000;101,8600;0;77 000;58 471 875,00;19 490,63;57 750 000,00;58 824 150,00;1 074 150,00;0,00;-721 875,00;0,00;379 610,00;4,93;ДУ-001;СССД_ЦБ
263;Московская область, 34012;RU000A100XP4;15.10.2019;15.10.2019;BUY;1000,00;29 382;100,0000;8 080,05;100,0000;101,1900;0;29 382;29 382 000,00;8 080,05;29 382 000,00;29 731 645,80;349 645,80;0,00;0,00;0,00;73 748,82;2,51;ДУ-001;СССД_ЦБ
264;МТС, 001P-06;RU000A0ZYWY5;07.03.2018;07.03.2018;BUY;1000,00;893 000;100,0000;330 000,00;100,0000;101,3800;0;893 000;893 000 000,00;330 000,00;893 000 000,00;905 323 400,00;12 323 400,00;0,00;0,00;0,00;9 581 890,00;10,73;ДУ-001;СССД_ЦБ
